Date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2022-01-01 05:00:00,1,257.02,0,0.21,33.62,0.02,0.5,0.51,0.15
2022-01-01 06:00:00,1,257.02,0,0.21,34.69,0.01,0.5,0.51,0.15
2022-01-01 07:00:00,1,260.35,0,0.18,37.91,0.01,0.5,0.5,0.13
2022-01-01 08:00:00,1,260.35,0,0.12,41.84,0.01,0.5,0.5,0.12
2022-01-01 09:00:00,1,260.35,0,0.09,43.99,0.01,0.5,0.5,0.1
2022-01-01 10:00:00,1,260.35,0,0.11,45.42,0.01,0.5,0.5,0.11
2022-01-01 11:00:00,1,257.02,0,0.15,46.49,0.01,0.5,0.5,0.14
2022-01-01 12:00:00,1,257.02,0,0.21,47.92,0.02,0.5,0.5,0.17
2022-01-01 13:00:00,1,263.69,0,0.28,52.21,0.04,0.5,0.5,0.22
2022-01-01 14:00:00,1,270.37,0,0.35,56.51,0.05,0.5,0.5,0.29
2022-01-01 15:00:00,1,270.37,0,0.49,55.07,0.05,0.5,0.5,0.42
2022-01-01 16:00:00,1,270.37,0,0.67,52.21,0.05,0.5,0.5,0.62
2022-01-01 17:00:00,1,277.04,0,0.88,50.07,0.04,0.5,0.5,0.77
2022-01-01 18:00:00,1,280.38,0,0.99,50.78,0.04,0.5,0.5,0.82
2022-01-01 19:00:00,1,283.72,0.01,1.03,52.93,0.03,0.5,0.5,0.81
2022-01-01 20:00:00,1,283.72,0.02,1.04,55.79,0.03,0.5,0.5,0.74
2022-01-01 21:00:00,1,280.38,0.02,1.01,58.65,0.02,0.5,0.5,0.62
2022-01-01 22:00:00,1,277.04,0.01,0.95,60.08,0.03,0.5,0.5,0.51
2022-01-01 23:00:00,1,270.37,0,0.9,60.8,0.05,0.5,0.5,0.45
2022-01-02 00:00:00,1,267.03,0,0.87,60.8,0.07,0.5,0.5,0.4
2022-01-02 01:00:00,1,267.03,0,0.86,60.08,0.09,0.5,0.5,0.37
2022-01-02 02:00:00,1,270.37,0,0.85,60.08,0.1,0.5,0.5,0.34
2022-01-02 03:00:00,1,277.04,0,0.76,58.65,0.06,0.5,0.5,0.34
2022-01-02 04:00:00,1,277.04,0,0.64,55.79,0.06,0.5,0.5,0.34
2022-01-02 05:00:00,1,267.03,0,0.41,60.08,0.11,0.5,0.5,0.22
2022-01-02 06:00:00,1,263.69,0,0.27,68.66,0.23,0.5,0.5,0.11
2022-01-02 07:00:00,1,267.03,0,0.19,75.1,0.23,0.5,0.5,0.05
2022-01-02 08:00:00,1,263.69,0,0.11,73.67,0.09,0.5,0.5,0.02
2022-01-02 09:00:00,1,260.35,0,0.1,62.94,0.02,0.5,0.5,0.02
2022-01-02 10:00:00,1,263.69,0,0.14,56.51,0.01,0.5,0.5,0.02
2022-01-02 11:00:00,1,267.03,0,0.18,53.64,0.01,0.5,0.5,0.02
2022-01-02 12:00:00,1,267.03,0,0.2,52.93,0.01,0.5,0.5,0.02
2022-01-02 13:00:00,1,270.37,0,0.2,52.93,0.01,0.5,0.5,0.02
2022-01-02 14:00:00,1,270.37,0,0.21,52.93,0.01,0.5,0.5,0.02
2022-01-02 15:00:00,1,270.37,0,0.2,52.93,0.02,0.5,0.5,0.03
2022-01-02 16:00:00,1,270.37,0,0.18,52.93,0.02,0.5,0.5,0.02
2022-01-02 17:00:00,1,270.37,0,0.16,52.93,0.02,0.5,0.5,0.02
2022-01-02 18:00:00,1,270.37,0,0.14,52.93,0.02,0.5,0.5,0.02
2022-01-02 19:00:00,1,267.03,0,0.15,53.64,0.02,0.5,0.5,0.02
2022-01-02 20:00:00,1,267.03,0.01,0.18,52.21,0.02,0.5,0.5,0.02
2022-01-02 21:00:00,1,263.69,0.01,0.22,50.78,0.02,0.5,0.5,0.02
2022-01-02 22:00:00,1,263.69,0.01,0.23,48.64,0.02,0.5,0.5,0.02
2022-01-02 23:00:00,1,260.35,0,0.23,47.92,0.02,0.5,0.5,0.02
2022-01-03 00:00:00,1,260.35,0,0.21,48.64,0.02,0.5,0.5,0.02
2022-01-03 01:00:00,1,263.69,0,0.18,49.35,0.02,0.5,0.5,0.03
2022-01-03 02:00:00,1,263.69,0,0.15,50.78,0.02,0.5,0.5,0.03
2022-01-03 03:00:00,1,267.03,0,0.13,51.5,0.02,0.5,0.5,0.03
2022-01-03 04:00:00,1,267.03,0,0.13,51.5,0.02,0.5,0.5,0.04
2022-01-03 05:00:00,1,267.03,0,0.13,51.5,0.02,0.5,0.5,0.06
2022-01-03 06:00:00,1,267.03,0,0.13,52.93,0.02,0.5,0.5,0.06
2022-01-03 07:00:00,1,267.03,0,0.12,55.07,0.02,0.5,0.5,0.06
2022-01-03 08:00:00,1,270.37,0,0.11,57.22,0.02,0.5,0.5,0.06
2022-01-03 09:00:00,1,267.03,0,0.1,58.65,0.02,0.5,0.5,0.06
2022-01-03 10:00:00,1,267.03,0,0.09,59.37,0.02,0.5,0.5,0.05
2022-01-03 11:00:00,1,267.03,0,0.08,60.08,0.03,0.5,0.5,0.05
2022-01-03 12:00:00,1,263.69,0,0.08,60.08,0.03,0.5,0.5,0.05
2022-01-03 13:00:00,1,263.69,0,0.09,60.8,0.02,0.5,0.5,0.04
2022-01-03 14:00:00,1,267.03,0,0.1,60.8,0.03,0.5,0.5,0.04
2022-01-03 15:00:00,1,267.03,0,0.15,60.8,0.03,0.5,0.5,0.05
2022-01-03 16:00:00,1,267.03,0,0.19,60.08,0.03,0.5,0.5,0.05
2022-01-03 17:00:00,1,270.37,0,0.22,57.22,0.03,0.5,0.5,0.05
2022-01-03 18:00:00,1,270.37,0,0.22,53.64,0.03,0.5,0.5,0.06
2022-01-03 19:00:00,1,270.37,0.01,0.2,50.78,0.03,0.5,0.5,0.06
2022-01-03 20:00:00,1,267.03,0.01,0.19,50.78,0.02,0.5,0.5,0.06
2022-01-03 21:00:00,1,270.37,0.01,0.18,52.21,0.03,0.5,0.5,0.06
2022-01-03 22:00:00,1,270.37,0.01,0.18,53.64,0.03,0.5,0.5,0.06
2022-01-03 23:00:00,1,270.37,0,0.18,52.93,0.03,0.5,0.5,0.06
2022-01-04 00:00:00,1,273.7,0,0.19,51.5,0.03,0.5,0.5,0.06
2022-01-04 01:00:00,1,273.7,0,0.22,50.07,0.03,0.5,0.5,0.07
2022-01-04 02:00:00,1,277.04,0,0.2,50.07,0.03,0.5,0.5,0.07
2022-01-04 03:00:00,1,277.04,0,0.15,50.07,0.03,0.5,0.5,0.07
2022-01-04 04:00:00,1,277.04,0,0.1,49.35,0.02,0.5,0.5,0.05
2022-01-04 05:00:00,1,273.7,0,0.08,47.21,0.02,0.5,0.5,0.04
2022-01-04 06:00:00,1,273.7,0,0.06,45.78,0.02,0.5,0.5,0.03
2022-01-04 07:00:00,1,273.7,0,0.04,46.49,0.01,0.5,0.5,0.03
2022-01-04 08:00:00,1,273.7,0,0.02,47.21,0.01,0.5,0.5,0.03
2022-01-04 09:00:00,1,277.04,0,0.02,47.92,0.01,0.5,0.5,0.03
2022-01-04 10:00:00,1,277.04,0,0.02,47.21,0.01,0.5,0.5,0.04
2022-01-04 11:00:00,1,277.04,0,0.02,46.49,0.01,0.5,0.5,0.04
2022-01-04 12:00:00,1,277.04,0,0.03,45.42,0.01,0.5,0.5,0.05
2022-01-04 13:00:00,1,277.04,0,0.04,44.35,0.01,0.5,0.5,0.05
2022-01-04 14:00:00,1,277.04,0,0.08,43.63,0.01,0.5,0.5,0.05
2022-01-04 15:00:00,1,280.38,0.01,0.15,42.56,0.01,0.5,0.5,0.05
2022-01-04 16:00:00,1,283.72,0.01,0.18,42.2,0.01,0.5,0.5,0.05
2022-01-04 17:00:00,1,283.72,0,0.16,42.56,0.01,0.5,0.5,0.05
2022-01-04 18:00:00,1,283.72,0,0.14,43.63,0.01,0.5,0.5,0.05
2022-01-04 19:00:00,1,283.72,0.01,0.11,44.35,0.01,0.5,0.5,0.06
2022-01-04 20:00:00,1,280.38,0.01,0.09,43.27,0.01,0.5,0.5,0.08
2022-01-04 21:00:00,1,277.04,0.02,0.09,42.56,0.01,0.5,0.5,0.09
2022-01-04 22:00:00,1,277.04,0.01,0.1,41.84,0.01,0.5,0.5,0.11
2022-01-04 23:00:00,1,277.04,0.01,0.12,40.41,0.01,0.5,0.5,0.15
2022-01-05 00:00:00,1,280.38,0,0.15,39.7,0.01,0.5,0.5,0.17
2022-01-05 01:00:00,1,280.38,0.01,0.17,39.34,0.01,0.5,0.5,0.18
2022-01-05 02:00:00,1,280.38,0,0.17,39.34,0.01,0.5,0.5,0.17
2022-01-05 03:00:00,1,280.38,0,0.16,39.34,0.01,0.5,0.5,0.16
2022-01-05 04:00:00,1,280.38,0,0.17,40.05,0.01,0.5,0.5,0.15
2022-01-05 05:00:00,1,280.38,0,0.18,41.13,0.01,0.5,0.5,0.14
2022-01-05 06:00:00,1,280.38,0,0.2,42.2,0.01,0.5,0.5,0.12
2022-01-05 07:00:00,1,283.72,0,0.21,44.35,0.01,0.5,0.5,0.1
2022-01-05 08:00:00,1,283.72,0,0.21,45.78,0.01,0.5,0.5,0.09
2022-01-05 09:00:00,1,283.72,0,0.2,47.21,0.01,0.5,0.5,0.08
2022-01-05 10:00:00,1,283.72,0,0.21,47.92,0.01,0.5,0.5,0.08
2022-01-05 11:00:00,1,283.72,0,0.24,47.21,0.01,0.5,0.5,0.08
2022-01-05 12:00:00,1,283.72,0,0.26,46.49,0.01,0.5,0.5,0.09
2022-01-05 13:00:00,1,283.72,0,0.27,46.49,0.01,0.5,0.5,0.1
2022-01-05 14:00:00,1,283.72,0,0.3,45.78,0.02,0.5,0.5,0.11
2022-01-05 15:00:00,1,283.72,0,0.31,45.78,0.02,0.5,0.5,0.11
2022-01-05 16:00:00,1,283.72,0,0.27,47.21,0.02,0.5,0.5,0.11
2022-01-05 17:00:00,1,283.72,0,0.2,47.92,0.02,0.5,0.5,0.09
2022-01-05 18:00:00,1,280.38,0,0.15,49.35,0.02,0.5,0.5,0.08
2022-01-05 19:00:00,1,280.38,0.01,0.11,50.78,0.02,0.5,0.5,0.06
2022-01-05 20:00:00,1,277.04,0.02,0.1,52.93,0.02,0.5,0.5,0.05
2022-01-05 21:00:00,1,277.04,0.02,0.13,54.36,0.02,0.5,0.5,0.05
2022-01-05 22:00:00,1,277.04,0.02,0.14,55.79,0.02,0.5,0.5,0.05
2022-01-05 23:00:00,1,273.7,0.01,0.16,56.51,0.02,0.5,0.5,0.05
2022-01-06 00:00:00,1,273.7,0,0.18,57.22,0.02,0.5,0.5,0.05
2022-01-06 01:00:00,1,273.7,0,0.22,57.94,0.02,0.5,0.5,0.05
2022-01-06 02:00:00,1,270.37,0,0.2,59.37,0.02,0.5,0.5,0.05
2022-01-06 03:00:00,1,267.03,0,0.15,60.8,0.02,0.5,0.5,0.04
2022-01-06 04:00:00,1,267.03,0,0.12,62.23,0.02,0.5,0.5,0.04
2022-01-06 05:00:00,1,267.03,0,0.1,62.94,0.02,0.5,0.5,0.04
2022-01-06 06:00:00,1,267.03,0,0.09,64.37,0.01,0.5,0.5,0.04
2022-01-06 07:00:00,1,267.03,0,0.08,65.8,0.01,0.5,0.5,0.04
2022-01-06 08:00:00,1,267.03,0,0.05,67.23,0.01,0.5,0.5,0.04
2022-01-06 09:00:00,1,263.69,0,0.04,67.95,0.01,0.5,0.5,0.04
2022-01-06 10:00:00,1,263.69,0,0.03,68.66,0.01,0.5,0.5,0.04
2022-01-06 11:00:00,1,263.69,0,0.02,70.1,0.01,0.5,0.5,0.05
2022-01-06 12:00:00,1,263.69,0,0.03,70.81,0.01,0.5,0.5,0.05
2022-01-06 13:00:00,1,263.69,0,0.05,70.81,0.01,0.5,0.5,0.05
2022-01-06 14:00:00,1,263.69,0,0.15,70.1,0.02,0.5,0.5,0.08
2022-01-06 15:00:00,1,263.69,0,0.33,67.95,0.02,0.5,0.5,0.11
2022-01-06 16:00:00,1,263.69,0,0.47,66.52,0.02,0.5,0.51,0.13
2022-01-06 17:00:00,1,263.69,0,0.46,65.09,0.02,0.5,0.51,0.15
2022-01-06 18:00:00,1,263.69,0.01,0.41,64.37,0.02,0.5,0.51,0.15
2022-01-06 19:00:00,1,260.35,0.02,0.34,64.37,0.02,0.5,0.51,0.14
2022-01-06 20:00:00,1,257.02,0.05,0.35,63.66,0.02,0.5,0.51,0.14
2022-01-06 21:00:00,1,257.02,0.07,0.44,62.94,0.02,0.5,0.51,0.14
2022-01-06 22:00:00,1,257.02,0.04,0.52,61.51,0.03,0.5,0.51,0.15
2022-01-06 23:00:00,1,257.02,0.01,0.62,59.37,0.03,0.5,0.51,0.16
2022-01-07 00:00:00,1,257.02,0,0.75,57.22,0.03,0.5,0.51,0.17
2022-01-07 01:00:00,1,257.02,0,0.89,55.07,0.03,0.5,0.51,0.2
2022-01-07 02:00:00,1,257.02,0,0.69,52.93,0.03,0.5,0.51,0.2
2022-01-07 03:00:00,1,257.02,0,0.43,52.21,0.03,0.5,0.51,0.23
2022-01-07 04:00:00,1,260.35,0,0.39,53.64,0.03,0.5,0.5,0.33
2022-01-07 05:00:00,1,260.35,0,0.42,52.93,0.02,0.5,0.5,0.37
2022-01-07 06:00:00,1,263.69,0,0.44,53.64,0.02,0.5,0.5,0.36
2022-01-07 07:00:00,1,263.69,0,0.41,55.07,0.01,0.5,0.5,0.32
2022-01-07 08:00:00,1,263.69,0,0.36,55.07,0.01,0.5,0.5,0.28
2022-01-07 09:00:00,1,263.69,0,0.33,55.07,0.01,0.5,0.5,0.24
2022-01-07 10:00:00,1,263.69,0,0.3,55.07,0.01,0.5,0.5,0.2
2022-01-07 11:00:00,1,260.35,0,0.26,55.79,0.01,0.5,0.5,0.16
2022-01-07 12:00:00,1,260.35,0,0.23,56.51,0.01,0.5,0.5,0.13
2022-01-07 13:00:00,1,260.35,0,0.21,57.94,0.01,0.5,0.5,0.1
2022-01-07 14:00:00,1,260.35,0,0.24,59.37,0.02,0.5,0.5,0.09
2022-01-07 15:00:00,1,260.35,0,0.3,60.08,0.02,0.5,0.5,0.08
2022-01-07 16:00:00,1,260.35,0,0.33,60.8,0.02,0.5,0.5,0.08
2022-01-07 17:00:00,1,260.35,0,0.35,59.37,0.02,0.5,0.5,0.1
2022-01-07 18:00:00,1,260.35,0,0.38,56.51,0.02,0.5,0.5,0.12
2022-01-07 19:00:00,1,260.35,0.01,0.39,54.36,0.02,0.5,0.5,0.14
2022-01-07 20:00:00,1,257.02,0.02,0.38,52.93,0.02,0.5,0.5,0.15
2022-01-07 21:00:00,1,257.02,0.02,0.34,54.36,0.02,0.5,0.5,0.13
2022-01-07 22:00:00,1,257.02,0.01,0.25,57.94,0.02,0.5,0.5,0.1
2022-01-07 23:00:00,1,260.35,0,0.23,59.37,0.02,0.5,0.5,0.09
2022-01-08 00:00:00,1,260.35,0,0.24,60.08,0.02,0.5,0.5,0.08
2022-01-08 01:00:00,1,260.35,0,0.23,60.8,0.03,0.5,0.5,0.07
2022-01-08 02:00:00,1,260.35,0,0.17,62.23,0.03,0.5,0.5,0.06
2022-01-08 03:00:00,1,263.69,0,0.1,64.37,0.03,0.5,0.5,0.05
2022-01-08 04:00:00,1,267.03,0,0.07,66.52,0.04,0.5,0.5,0.04
2022-01-08 05:00:00,1,273.7,0,0.05,68.66,0.05,0.5,0.5,0.04
2022-01-08 06:00:00,1,277.04,0,0.05,70.81,0.05,0.5,0.5,0.03
2022-01-08 07:00:00,1,277.04,0,0.05,72.24,0.05,0.5,0.5,0.03
2022-01-08 08:00:00,1,277.04,0,0.04,70.81,0.04,0.5,0.5,0.03
2022-01-08 09:00:00,1,273.7,0,0.03,70.1,0.03,0.5,0.5,0.04
2022-01-08 10:00:00,1,273.7,0,0.03,67.95,0.03,0.5,0.5,0.04
2022-01-08 11:00:00,1,273.7,0,0.03,65.09,0.02,0.5,0.5,0.05
2022-01-08 12:00:00,1,270.37,0,0.03,62.23,0.02,0.5,0.5,0.06
2022-01-08 13:00:00,1,270.37,0,0.05,58.65,0.02,0.5,0.5,0.07
2022-01-08 14:00:00,1,270.37,0,0.15,54.36,0.02,0.5,0.5,0.09
2022-01-08 15:00:00,1,273.7,0,0.34,51.5,0.03,0.5,0.5,0.11
2022-01-08 16:00:00,1,273.7,0,0.51,50.07,0.05,0.5,0.51,0.13
2022-01-08 17:00:00,1,273.7,0,0.52,48.64,0.05,0.5,0.51,0.13
2022-01-08 18:00:00,1,273.7,0.01,0.46,47.92,0.04,0.5,0.51,0.12
2022-01-08 19:00:00,1,270.37,0.02,0.37,47.21,0.03,0.5,0.51,0.11
2022-01-08 20:00:00,1,270.37,0.05,0.37,47.21,0.03,0.5,0.51,0.12
2022-01-08 21:00:00,1,270.37,0.07,0.48,47.92,0.04,0.5,0.51,0.14
2022-01-08 22:00:00,1,270.37,0.07,0.63,49.35,0.06,0.5,0.51,0.16
2022-01-08 23:00:00,1,270.37,0.02,0.73,48.64,0.05,0.5,0.51,0.16
2022-01-09 00:00:00,1,270.37,0.01,0.77,46.49,0.04,0.5,0.51,0.15
2022-01-09 01:00:00,1,270.37,0.01,0.8,44.7,0.03,0.5,0.51,0.15
2022-01-09 02:00:00,1,270.37,0.01,0.62,42.2,0.03,0.5,0.51,0.14
2022-01-09 03:00:00,1,270.37,0,0.36,40.05,0.02,0.5,0.51,0.11
2022-01-09 04:00:00,1,267.03,0,0.21,38.62,0.02,0.5,0.51,0.1
2022-01-09 05:00:00,1,267.03,0,0.17,37.55,0.02,0.5,0.51,0.1
2022-01-09 06:00:00,1,270.37,0,0.16,37.19,0.02,0.5,0.51,0.1
2022-01-09 07:00:00,1,273.7,0,0.14,36.84,0.01,0.5,0.5,0.1
2022-01-09 08:00:00,1,273.7,0,0.12,37.91,0.01,0.5,0.5,0.11
2022-01-09 09:00:00,1,273.7,0,0.11,39.7,0.02,0.5,0.51,0.14
2022-01-09 10:00:00,1,273.7,0,0.1,42.56,0.02,0.5,0.51,0.17
2022-01-09 11:00:00,1,273.7,0,0.08,44.7,0.02,0.5,0.5,0.18
2022-01-09 12:00:00,1,273.7,0,0.07,47.21,0.01,0.5,0.5,0.17
2022-01-09 13:00:00,1,273.7,0,0.07,50.07,0.01,0.5,0.5,0.15
2022-01-09 14:00:00,1,273.7,0,0.13,52.93,0.02,0.5,0.5,0.14
2022-01-09 15:00:00,1,273.7,0,0.22,55.79,0.02,0.5,0.5,0.13
2022-01-09 16:00:00,1,273.7,0,0.2,58.65,0.02,0.5,0.5,0.1
2022-01-09 17:00:00,1,273.7,0,0.16,62.23,0.02,0.5,0.5,0.08
2022-01-09 18:00:00,1,273.7,0,0.12,65.09,0.02,0.5,0.5,0.07
2022-01-09 19:00:00,1,273.7,0,0.07,67.95,0.02,0.5,0.5,0.05
2022-01-09 20:00:00,1,273.7,0,0.06,69.38,0.02,0.5,0.5,0.05
2022-01-09 21:00:00,1,270.37,0,0.06,69.38,0.02,0.5,0.5,0.05
2022-01-09 22:00:00,1,270.37,0,0.06,71.53,0.03,0.5,0.5,0.05
2022-01-09 23:00:00,1,267.03,0,0.07,70.81,0.04,0.5,0.5,0.05
2022-01-10 00:00:00,1,267.03,0,0.14,69.38,0.04,0.5,0.5,0.1
2022-01-10 01:00:00,1,267.03,0,0.28,66.52,0.05,0.5,0.5,0.2
2022-01-10 02:00:00,1,267.03,0,0.38,64.37,0.04,0.5,0.5,0.26
2022-01-10 03:00:00,1,263.69,0,0.37,64.37,0.03,0.5,0.5,0.25
2022-01-10 04:00:00,1,263.69,0,0.28,65.8,0.02,0.5,0.5,0.21
2022-01-10 05:00:00,1,260.35,0,0.22,66.52,0.02,0.5,0.5,0.18
2022-01-10 06:00:00,1,257.02,0,0.2,66.52,0.02,0.5,0.5,0.17
2022-01-10 07:00:00,1,257.02,0,0.18,65.8,0.01,0.5,0.5,0.16
2022-01-10 08:00:00,1,257.02,0,0.18,64.37,0.01,0.5,0.5,0.16
2022-01-10 09:00:00,1,257.02,0,0.19,62.94,0.02,0.5,0.5,0.18
2022-01-10 10:00:00,1,257.02,0,0.2,60.08,0.02,0.5,0.5,0.2
2022-01-10 11:00:00,1,253.68,0,0.22,56.51,0.03,0.5,0.5,0.21
2022-01-10 12:00:00,1,253.68,0,0.24,53.64,0.03,0.5,0.5,0.23
2022-01-10 13:00:00,1,253.68,0,0.29,51.5,0.04,0.5,0.5,0.25
2022-01-10 14:00:00,1,253.68,0,0.46,50.07,0.06,0.5,0.51,0.28
2022-01-10 15:00:00,1,257.02,0,0.82,49.35,0.09,0.5,0.51,0.34
2022-01-10 16:00:00,1,260.35,0,1.14,47.92,0.11,0.5,0.51,0.38
2022-01-10 17:00:00,1,260.35,0,1.33,46.49,0.13,0.5,0.52,0.42
2022-01-10 18:00:00,1,263.69,0.01,1.48,45.42,0.15,0.5,0.52,0.45
2022-01-10 19:00:00,1,263.69,0.03,1.59,42.92,0.13,0.5,0.52,0.44
2022-01-10 20:00:00,1,263.69,0.07,1.56,40.05,0.1,0.5,0.52,0.41
2022-01-10 21:00:00,1,263.69,0.08,1.48,38.27,0.08,0.5,0.52,0.38
2022-01-10 22:00:00,1,263.69,0.02,1.33,44.7,0.1,0.5,0.51,0.32
2022-01-10 23:00:00,1,263.69,0.01,1.5,44.7,0.12,0.5,0.51,0.3
2022-01-11 00:00:00,1,263.69,0,1.61,44.35,0.14,0.5,0.51,0.3
2022-01-11 01:00:00,1,263.69,0,1.71,43.99,0.15,0.5,0.51,0.3
2022-01-11 02:00:00,1,263.69,0,1.67,43.99,0.15,0.5,0.51,0.32
2022-01-11 03:00:00,1,260.35,0,1.29,44.35,0.13,0.5,0.51,0.33
2022-01-11 04:00:00,1,253.68,0,0.71,47.92,0.17,0.5,0.51,0.3
2022-01-11 05:00:00,1,253.68,0,0.44,49.35,0.17,0.5,0.51,0.27
2022-01-11 06:00:00,1,253.68,0,0.34,50.07,0.18,0.5,0.5,0.26
2022-01-11 07:00:00,1,253.68,0,0.31,50.07,0.17,0.5,0.5,0.25
2022-01-11 08:00:00,1,253.68,0,0.3,48.64,0.15,0.5,0.5,0.25
2022-01-11 09:00:00,1,253.68,0,0.28,47.92,0.14,0.5,0.5,0.24
2022-01-11 10:00:00,1,253.68,0,0.27,46.49,0.13,0.5,0.51,0.23
2022-01-11 11:00:00,1,253.68,0,0.28,45.78,0.14,0.5,0.51,0.24
2022-01-11 12:00:00,1,253.68,0,0.34,46.49,0.17,0.5,0.51,0.25
2022-01-11 13:00:00,1,257.02,0,0.42,47.92,0.22,0.5,0.5,0.28
2022-01-11 14:00:00,1,257.02,0,0.45,49.35,0.24,0.5,0.5,0.27
2022-01-11 15:00:00,1,253.68,0,0.44,52.21,0.22,0.5,0.5,0.2
2022-01-11 16:00:00,1,250.34,0,0.34,56.51,0.19,0.5,0.5,0.11
2022-01-11 17:00:00,1,250.34,0,0.32,57.94,0.13,0.5,0.5,0.07
2022-01-11 18:00:00,1,250.34,0,0.34,60.08,0.08,0.5,0.5,0.06
2022-01-11 19:00:00,1,250.34,0,0.36,60.8,0.06,0.5,0.5,0.06
2022-01-11 20:00:00,1,250.34,0.01,0.37,60.8,0.04,0.5,0.5,0.06
2022-01-11 21:00:00,1,250.34,0.01,0.4,60.8,0.04,0.5,0.5,0.07
2022-01-11 22:00:00,1,253.68,0.01,0.43,60.08,0.03,0.5,0.5,0.07
2022-01-11 23:00:00,1,253.68,0,0.41,59.37,0.03,0.5,0.5,0.08
2022-01-12 00:00:00,1,250.34,0,0.36,57.22,0.04,0.5,0.5,0.08
2022-01-12 01:00:00,1,250.34,0,0.37,55.79,0.04,0.5,0.5,0.09
2022-01-12 02:00:00,1,250.34,0,0.4,53.64,0.05,0.5,0.51,0.11
2022-01-12 03:00:00,1,250.34,0,0.39,51.5,0.06,0.5,0.51,0.13
2022-01-12 04:00:00,1,250.34,0,0.37,48.64,0.06,0.5,0.51,0.15
2022-01-12 05:00:00,1,250.34,0,0.4,45.06,0.06,0.5,0.51,0.17
2022-01-12 06:00:00,1,250.34,0,0.47,41.48,0.06,0.5,0.52,0.19
2022-01-12 07:00:00,1,250.34,0,0.5,37.55,0.05,0.5,0.52,0.19
2022-01-12 08:00:00,1,250.34,0,0.48,34.33,0.03,0.5,0.52,0.18
2022-01-12 09:00:00,1,250.34,0,0.42,32.54,0.03,0.5,0.51,0.17
2022-01-12 10:00:00,1,250.34,0,0.35,32.19,0.02,0.5,0.51,0.15
2022-01-12 11:00:00,1,250.34,0,0.26,33.62,0.01,0.5,0.51,0.13
2022-01-12 12:00:00,1,250.34,0,0.2,37.55,0.01,0.5,0.5,0.12
2022-01-12 13:00:00,1,253.68,0,0.2,43.27,0.02,0.5,0.5,0.1
2022-01-12 14:00:00,1,253.68,0,0.25,50.07,0.02,0.5,0.5,0.09
2022-01-12 15:00:00,1,253.68,0,0.29,57.94,0.03,0.5,0.5,0.06
2022-01-12 16:00:00,1,253.68,0,0.21,65.8,0.03,0.5,0.5,0.04
2022-01-12 17:00:00,1,250.34,0,0.17,68.66,0.03,0.5,0.5,0.03
2022-01-12 18:00:00,1,247,0,0.15,70.1,0.04,0.5,0.5,0.03
2022-01-12 19:00:00,1,247,0.01,0.13,70.81,0.03,0.5,0.5,0.03
2022-01-12 20:00:00,1,247,0.01,0.13,70.1,0.03,0.5,0.5,0.03
2022-01-12 21:00:00,1,247,0.01,0.14,69.38,0.03,0.5,0.5,0.03
2022-01-12 22:00:00,1,247,0.01,0.16,67.95,0.03,0.5,0.5,0.03
2022-01-12 23:00:00,1,250.34,0,0.2,67.23,0.03,0.5,0.5,0.04
2022-01-13 00:00:00,1,250.34,0,0.25,65.8,0.03,0.5,0.5,0.04
2022-01-13 01:00:00,1,253.68,0,0.39,62.23,0.03,0.5,0.5,0.06
2022-01-13 02:00:00,1,253.68,0,0.47,57.94,0.04,0.5,0.5,0.08
2022-01-13 03:00:00,1,253.68,0,0.41,54.36,0.04,0.5,0.51,0.08
2022-01-13 04:00:00,1,253.68,0,0.38,51.5,0.04,0.5,0.51,0.09
2022-01-13 05:00:00,1,250.34,0,0.4,49.35,0.05,0.5,0.51,0.1
2022-01-13 06:00:00,1,253.68,0,0.48,47.92,0.06,0.5,0.51,0.13
2022-01-13 07:00:00,1,253.68,0,0.56,46.49,0.07,0.5,0.51,0.15
2022-01-13 08:00:00,1,253.68,0,0.56,45.78,0.07,0.5,0.51,0.18
2022-01-13 09:00:00,1,253.68,0,0.44,45.42,0.05,0.5,0.51,0.21
2022-01-13 10:00:00,1,250.34,0,0.3,45.78,0.04,0.5,0.51,0.23
2022-01-13 11:00:00,1,250.34,0,0.23,47.21,0.04,0.5,0.51,0.25
2022-01-13 12:00:00,1,250.34,0,0.21,47.21,0.04,0.5,0.51,0.27
2022-01-13 13:00:00,1,253.68,0,0.28,47.21,0.04,0.5,0.51,0.28
2022-01-13 14:00:00,1,253.68,0,0.51,45.06,0.06,0.5,0.51,0.29
2022-01-13 15:00:00,1,257.02,0,0.82,41.84,0.07,0.5,0.51,0.28
2022-01-13 16:00:00,1,253.68,0,0.85,37.19,0.05,0.5,0.51,0.22
2022-01-13 17:00:00,1,250.34,0,0.61,32.9,0.04,0.5,0.51,0.15
2022-01-13 18:00:00,1,250.34,0.01,0.36,31.83,0.03,0.5,0.51,0.11
2022-01-13 19:00:00,1,250.34,0.01,0.16,40.41,0.02,0.5,0.5,0.07
2022-01-13 20:00:00,1,250.34,0.02,0.15,44.35,0.02,0.5,0.5,0.06
2022-01-13 21:00:00,1,247,0.02,0.17,44.7,0.02,0.5,0.5,0.06
2022-01-13 22:00:00,1,247,0.02,0.19,46.49,0.02,0.5,0.5,0.06
2022-01-13 23:00:00,1,247,0.01,0.22,50.07,0.02,0.5,0.5,0.06
2022-01-14 00:00:00,1,247,0,0.22,57.22,0.02,0.5,0.5,0.05
